date;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif
2021-08-26;Complet entre 3 mois et 6 mois - sans rappel;22060.12;2516.15;1068.12;427.85;67.56;53.38;13.79;12.17;13.02;9.09;9598876.18
2021-08-26;Complet de 6 mois ou plus - sans rappel;5993.07;473.05;266.33;74.0;17.81;15.28;2.57;2.16;5.3;4.84;1336376.22
2021-08-27;Primo dose efficace;47033.4;1927.41;1056.16;375.5;31.36;22.35;7.1;4.35;11.99;9.88;6383366.8
2021-08-27;Complet entre 3 mois et 6 mois - sans rappel;25980.84;2424.32;1042.63;426.89;69.33;53.94;14.43;12.49;13.84;11.0;9771648.38
2021-08-28;Complet de moins de 3 mois - sans rappel;40947.09;3441.89;1683.15;620.39;61.53;43.11;16.79;10.76;7.86;7.16;28697347.64
2021-08-28;Complet entre 3 mois et 6 mois - sans rappel;17847.34;1286.79;561.29;242.29;50.62;37.89;5.18;4.52;6.88;3.68;10012837.89
2021-08-28;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.65
2021-08-29;Non-vaccinés;13396.32;1349.99;1302.12;485.89;313.29;213.81;103.2;79.49;41.52;23.4;19060364.89
2021-08-29;Primo dose récente;1731.71;90.93;75.07;30.79;11.23;9.18;3.17;2.41;1.0;1.0;1825246.51
2021-08-29;Complet entre 3 mois et 6 mois - sans rappel;5490.7;508.46;164.72;54.99;44.76;34.07;6.81;5.56;11.5;9.7;10168321.55
2021-08-29;Complet - avec rappel de moins de 3 mois;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77.87
2021-08-30;Complet de moins de 3 mois - sans rappel;75311.3000000001;9439.41;4066.25;1828.02;80.34;55.17;25.06;18.9;5.86;5.24;28824402.05
2021-08-31;Non-vaccinés;72261.22;9002.86;8442.76;3557.29;386.76;271.35;94.99;68.66;54.21;36.32;18919497.4
2021-08-31;Primo dose récente;9174.73;585.87;460.41;210.22;14.37;10.03;2.11;1.45;0.16;0.1;1749922.06
2021-08-31;Primo dose efficace;26302.69;1845.25;880.77;360.72;24.34;18.16;7.45;5.45;4.52;2.48;5862546.56
2021-08-31;Complet de moins de 3 mois - sans rappel;58854.52;8124.51;2966.72;1259.52;70.33;49.28;13.78;8.42;4.79;3.84;28965903.06
2021-08-31;Complet de 6 mois ou plus - sans rappel;7972.06;562.67;342.55;94.43;16.13;12.1;1.17;1.0;3.87;3.3;1568339.69
2021-08-31;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.64
2021-09-02;Non-vaccinés;68109.61;7467.57;6757.84;2908.72;303.95;226.92;94.38;71.42;37.77;20.5;18660571.08
2021-09-02;Primo dose efficace;25704.47;1443.27;659.66;254.54;28.91;24.31;8.11;6.69;7.69;5.39;5484854.61
2021-09-02;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.64
2021-09-03;Non-vaccinés;84616.32;7519.34;6555.08;2708.04;320.43;233.93;103.9;76.31;66.97;42.4;18550650.86
2021-09-03;Primo dose récente;11304.42;494.97;321.87;135.79;13.66;8.51;3.16;1.11;2.13;2.05;1534355.46
2021-09-03;Complet entre 3 mois et 6 mois - sans rappel;29883.49;2700.76;973.73;399.86;67.56;51.15;11.28;7.55;14.25;10.55;11068794.87
2021-09-03;Complet de 6 mois ou plus - sans rappel;6889.75;549.37;222.12;74.24;17.12;15.03;2.14;1.25;4.7;3.56;1766126.63
2021-09-03;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.64
2021-09-03;Complet - avec rappel de moins de 3 mois;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.69
2021-09-04;Primo dose efficace;17872.01;723.42;348.0;124.6;19.51;13.06;3.22;1.67;7.33;3.65;5069687.54
2021-09-04;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.63
2021-09-05;Primo dose récente;1456.02;77.4;61.23;21.47;7.59;4.58;3.31;2.82;0.32;0.2;1454852.97
2021-09-05;Primo dose efficace;4060.8;225.53;111.88;23.45;13.16;9.26;4.06;3.6;7.5;6.54;4907910.22
2021-09-05;Complet entre 3 mois et 6 mois - sans rappel;6664.86;534.3;186.28;66.92;34.6;29.07;9.21;7.83;16.28;12.99;11553781.93
2021-09-05;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.63
2021-09-06;Primo dose efficace;24735.66;1508.06;709.47;299.11;23.49;19.23;3.52;2.53;7.24;5.45;4851089.58
2021-09-06;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.63
2021-09-07;Non-vaccinés;64485.95;8192.22;5930.3;2518.06;267.15;185.51;71.22;57.0;55.66;40.07;18254101.26
2021-09-07;Primo dose efficace;18273.09;1318.56;510.82;198.56;22.05;15.67;3.17;2.06;3.67;2.79;4646445.28
2021-09-07;Complet de moins de 3 mois - sans rappel;56765.72;7530.62;2098.4;897.410000000001;52.09;36.44;19.59;17.35;5.37;3.71;29416152.18
2021-09-07;Complet - avec rappel de moins de 3 mois;63.47;6.95;0.14;0.02;0.16;0.11;0.0;0.0;0.02;0.0;6403.44
2021-09-08;Primo dose efficace;16553.87;1233.34;445.97;181.58;27.92;22.66;2.38;0.37;4.57;3.53;4450724.77
2021-09-09;Non-vaccinés;68194.67;7977.6;4734.42;1913.06;240.7;173.78;67.16;50.5;49.79;38.53;18089759.23
2021-09-09;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.62
2021-09-10;Non-vaccinés;87839.42;8057.37;4803.74;1769.19;245.14;175.44;73.0;55.52;35.38;27.04;18015802.32
2021-09-10;Primo dose efficace;22693.73;1141.34;416.15;133.72;16.81;13.27;5.75;3.7;4.03;1.29;4167738.59
2021-09-10;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.62
2021-09-11;Primo dose efficace;12579.95;560.7;203.36;55.04;11.86;8.54;5.53;3.66;2.52;1.77;4000684.79
2021-09-11;Complet entre 3 mois et 6 mois - sans rappel;24125.11;1416.29;442.58;159.03;46.6;32.19;12.74;7.87;13.94;11.26;12971927.26
2021-09-11;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.62
2021-09-12;Non-vaccinés;11158.32;1170.61;708.92;232.69;168.76;118.32;55.65;40.36;38.57;28.97;17858187.44
2021-09-12;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.62
2021-09-13;Primo dose efficace;18709.74;1312.73;389.41;155.06;16.96;11.93;5.35;3.73;4.87;4.33;3837850.27
2021-09-13;Complet de moins de 3 mois - sans rappel;69027.69;9238.96;2052.49;941.479999999999;44.17;36.89;9.08;8.32;3.37;2.74;29213615.3
2021-09-14;Non-vaccinés;68266.11;9757.6;4054.37;1629.06;228.02;158.7;53.55;36.56;33.45;25.67;17784413.19
2021-09-14;Primo dose efficace;14293.84;1216.22;282.83;100.8;26.68;20.13;4.63;3.83;4.61;3.85;3756977.43
2021-09-14;Complet de moins de 3 mois - sans rappel;54760.61;8955.0;1465.04;614.66;45.61;35.93;11.26;10.17;7.6;6.81;29023710.82
2021-09-15;Non-vaccinés;61197.9;8528.13;3776.4;1468.56;189.35;132.33;55.34;42.67;32.96;26.12;17713217.18
2021-09-15;Complet de moins de 3 mois - sans rappel;52407.05;8552.76;1357.23;584.48;34.42;26.7;7.44;5.43;6.39;5.9;28795757.8
2021-09-15;Complet - avec rappel de moins de 3 mois;510.14;21.94;1.77;1.14;1.09;0.0;1.06;0.0;0.0;0.0;193386.25
2021-09-16;Complet - avec rappel de moins de 3 mois;477.6;34.96;9.16;1.13;0.3;0.19;0.0;0.0;1.2;1.0;225638.53
2021-09-16;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.62
2021-09-17;Primo dose récente;6921.9;303.61;113.17;42.43;8.45;7.35;2.65;1.6;1.0;1.0;907085.66
2021-09-17;Primo dose efficace;16831.65;975.2;244.56;82.56;16.24;13.45;3.38;3.05;6.3;5.14;3530064.91
2021-09-17;Complet entre 3 mois et 6 mois - sans rappel;35775.94;3031.29;754.97;271.74;40.88;31.16;11.75;8.86;13.75;10.27;14683549.4
2021-09-19;Complet de moins de 3 mois - sans rappel;10806.54;1068.81;205.97;59.58;20.35;15.54;6.96;5.8;3.74;2.5;28003229.4
2021-09-19;Complet de 6 mois ou plus - sans rappel;1530.24;137.57;32.8;11.11;8.9;8.1;0.35;0.18;4.99;4.95;2125523.91
2021-09-19;Complet - avec rappel de moins de 3 mois;210.37;8.29;2.31;1.0;1.08;0.07;0.0;0.0;0.0;0.0;316250.7
2021-09-20;Primo dose récente;5780.96;383.39;138.55;60.23;6.68;5.06;1.05;1.0;0.02;0.0;816474.84
2021-09-20;Complet entre 3 mois et 6 mois - sans rappel;49296.98;4298.49;1075.07;465.95;36.8;24.16;7.72;5.48;12.36;6.6;15499001.09
2021-09-20;Complet - avec rappel de moins de 3 mois;1402.69;55.91;9.28;0.13;0.31;0.08;0.0;0.0;0.0;0.0;319212.26
2021-09-20;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.61
2021-09-21;Primo dose récente;4081.34;331.56;107.7;57.0;5.19;4.31;1.57;1.4;0.05;0.0;787024.26
2021-09-21;Primo dose efficace;11396.87;1112.74;194.44;79.73;8.01;5.94;2.09;1.77;3.46;2.91;3260917.73
2021-09-21;Complet de moins de 3 mois - sans rappel;48497.64;9077.13;1053.96;475.14;24.2;14.49;3.41;2.99;3.42;1.59;27637229.65
2021-09-21;Complet entre 3 mois et 6 mois - sans rappel;37527.61;3917.57;763.99;321.85;40.75;32.44;11.84;11.02;5.86;2.47;15880805.19
2021-09-21;Complet de 6 mois ou plus - sans rappel;7285.82;579.06;178.5;57.6;11.18;9.12;3.66;3.4;3.66;2.23;2124322.15
2021-09-22;Primo dose récente;3700.53;300.17;70.32;28.81;2.72;2.33;1.33;1.29;0.15;0.0;753326.31
2021-09-22;Complet de moins de 3 mois - sans rappel;45656.52;8211.3;972.52;416.17;24.49;19.45;6.85;5.4;2.8;2.56;27277346.09
2021-09-22;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.58
2021-09-23;Complet de 6 mois ou plus - sans rappel;5234.26;587.96;140.75;49.24;10.28;9.21;3.33;3.24;5.28;4.28;2118464.61
2021-09-23;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.58
2021-09-24;Non-vaccinés;74372.44;7734.02;2706.59;1002.38;122.07;80.0;52.08;41.42;27.34;21.39;17277587.5
2021-09-24;Primo dose récente;4740.54;262.11;69.62;31.22;1.9;1.19;0.11;0.08;0.06;0.0;683491.44
2021-09-24;Complet - avec rappel de moins de 3 mois;1563.9;82.19;8.15;0.04;0.05;0.0;0.0;0.0;0.0;0.0;537758.27
2021-09-26;Non-vaccinés;9284.32;1161.75;429.98;147.62;99.66;78.34;29.03;19.16;34.05;25.13;17193999.9
2021-09-26;Primo dose récente;604.98;20.63;7.23;2.27;1.31;0.99;1.05;1.05;0.0;0.0;614831.23
2021-09-26;Primo dose efficace;2110.07;138.65;25.11;5.06;3.31;2.62;1.68;1.19;3.25;2.2;2901778.01
2021-09-26;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.58
2021-09-27;Complet de moins de 3 mois - sans rappel;54090.89;9314.95;1165.2;513.74;25.55;18.37;7.04;3.93;5.09;4.19;25890676.29
2021-09-28;Complet de moins de 3 mois - sans rappel;43693.47;8614.11;856.02;387.69;24.05;18.42;3.31;1.41;4.21;3.6;25516764.18
2021-09-28;Complet - avec rappel de moins de 3 mois;2394.87;135.16;15.46;2.09;1.23;1.2;0.21;0.21;0.0;0.0;662991.75
2021-09-28;Complet - avec rappel entre 3 mois et 6 mois;1.05;0.0;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.63
2021-09-29;Non-vaccinés;49520.66;7153.71;2154.38;877.81;111.47;78.66;25.87;16.92;22.04;16.68;17123199.64
2021-09-29;Complet de moins de 3 mois - sans rappel;42677.47;7899.75;713.36;306.03;33.22;26.76;6.59;4.33;4.25;2.64;25086929.3
2021-09-30;Complet entre 3 mois et 6 mois - sans rappel;32645.04;4500.38;807.88;347.23;30.75;21.25;11.66;8.92;6.81;4.73;19427649.5
2021-10-01;Complet de 6 mois ou plus - sans rappel;6180.6;609.72;132.62;49.68;13.46;9.43;3.56;2.4;2.44;2.03;2242204.51
2021-10-01;Complet - avec rappel de moins de 3 mois;2556.21;149.27;16.71;1.3;2.0;2.0;0.0;0.0;0.0;0.0;842638.21
2021-10-01;Complet - avec rappel entre 3 mois et 6 mois;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.52
2021-10-02;Complet de 6 mois ou plus - sans rappel;4767.39;329.48;67.73;20.55;8.72;6.94;3.29;3.29;1.4;1.2;2292734.9
2021-10-03;Complet de moins de 3 mois - sans rappel;8654.81;739.69;133.44;52.4;15.17;11.62;4.54;2.71;1.39;1.27;23635958.17
2021-10-03;Complet de 6 mois ou plus - sans rappel;1699.92;147.4;27.58;6.91;3.73;2.4;0.32;0.25;2.72;1.55;2341957.55
2021-10-03;Complet - avec rappel de moins de 3 mois;744.82;52.21;4.1;2.0;1.17;1.17;0.0;0.0;0.0;0.0;918634.39
2021-10-04;Complet - avec rappel de moins de 3 mois;3875.37;196.72;32.11;3.86;0.4;0.35;0.33;0.21;1.22;1.14;920494.11
2021-10-05;Primo dose récente;2052.98;131.04;30.01;9.19;0.32;0.0;0.34;0.22;0.01;0.01;464974.24
2021-10-05;Complet de 6 mois ou plus - sans rappel;7279.04;662.15;160.91;56.87;13.42;11.41;0.61;0.42;2.9;2.11;2331482.35
2021-10-05;Complet - avec rappel de moins de 3 mois;3230.72;194.14;23.39;2.58;1.01;1.0;0.03;0.0;0.41;0.11;967866.22
2021-10-05;Complet - avec rappel entre 3 mois et 6 mois;0.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.42
2021-10-06;Non-vaccinés;43293.07;5610.93;1763.75;720.81;89.39;58.59;24.52;16.36;21.39;19.03;16882914.09
2021-10-06;Primo dose efficace;7547.98;632.71;111.77;39.7;7.31;6.3;0.23;0.19;0.11;0.07;2464130.75
2021-10-06;Complet de moins de 3 mois - sans rappel;34165.37;5926.25;612.33;249.89;22.07;15.38;1.91;1.01;1.04;1.0;22712668.15
2021-10-06;Complet de 6 mois ou plus - sans rappel;6269.87;620.88;133.05;48.24;13.42;10.25;3.2;2.2;3.67;3.33;2394468.63
2021-10-07;Primo dose efficace;7345.12;579.6;116.33;40.58;5.26;3.78;1.27;1.13;1.29;1.13;2403959.46
2021-10-07;Complet de 6 mois ou plus - sans rappel;5073.03;644.41;148.05;55.82;9.75;7.64;2.72;2.5;4.36;3.8;2467045.09
2021-10-08;Non-vaccinés;61934.28;5413.02;1831.98;662.97;109.48;84.57;25.66;18.82;7.03;5.0;16814071.86
2021-10-08;Primo dose efficace;9131.81;558.06;121.76;40.18;5.79;4.8;0.12;0.09;0.25;0.0;2369189.48
2021-10-08;Complet de 6 mois ou plus - sans rappel;6776.84;633.45;140.58;60.54;14.02;11.4;1.34;1.1;4.11;3.0;2546368.24
2021-10-08;Complet - avec rappel de moins de 3 mois;3080.75;195.42;14.1;2.72;2.62;2.5;0.18;0.0;0.12;0.0;1136047.7
2021-10-09;Non-vaccinés;33262.3;2631.64;1078.3;379.4;65.34;46.83;28.31;20.88;13.58;10.14;16767504.78
2021-10-09;Primo dose récente;1622.45;44.65;13.78;5.74;0.38;0.15;0.34;0.0;0.0;0.0;430997.74
2021-10-09;Complet - avec rappel entre 3 mois et 6 mois;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.55
2021-10-12;Complet - avec rappel de moins de 3 mois;3742.3;268.97;33.19;8.34;5.11;4.82;1.4;1.37;0.21;0.0;1277553.35
2021-10-13;Primo dose efficace;6447.29;471.79;99.7;22.93;4.47;2.76;0.04;0.0;0.19;0.03;2200163.25
2021-10-13;Complet - avec rappel entre 3 mois et 6 mois;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.49
2021-10-14;Non-vaccinés;72156.7;6238.54;2032.06;831.08;94.98;67.71;19.43;15.58;17.86;12.35;16636785.7
2021-10-14;Complet de moins de 3 mois - sans rappel;29382.65;4449.55;545.0;217.97;19.18;13.01;2.71;0.47;2.58;1.25;20051542.58
2021-10-14;Complet - avec rappel de moins de 3 mois;2916.02;247.31;35.22;9.34;2.61;2.17;0.16;0.0;0.37;0.18;1408924.53
2021-10-15;Non-vaccinés;40384.71;4788.4;1616.01;663.06;92.33;64.9;23.26;14.49;16.01;10.81;16608463.74
2021-10-15;Primo dose efficace;5381.24;482.36;85.74;39.47;5.28;2.59;0.01;0.0;1.37;0.12;2128290.05
2021-10-15;Complet entre 3 mois et 6 mois - sans rappel;44777.62;5223.67;1185.75;549.73;50.01;35.6;16.35;13.25;8.55;7.51;24228254.59
2021-10-16;Non-vaccinés;26802.19;2593.66;926.43;388.85;75.64;61.51;20.87;14.01;9.68;8.32;16565776.05
2021-10-16;Primo dose récente;1178.04;51.47;22.01;5.44;1.15;1.12;1.06;1.0;0.0;0.0;394150.77
2021-10-16;Primo dose efficace;4373.51;275.76;48.08;19.99;6.15;4.38;0.16;0.0;0.24;0.2;2092250.78
2021-10-17;Complet de moins de 3 mois - sans rappel;6502.71;440.04;96.87;41.63;10.25;7.83;4.9;4.18;1.41;1.0;18774579.63
2021-10-17;Complet de 6 mois ou plus - sans rappel;2217.63;152.27;44.47;13.0;9.78;8.01;1.38;1.16;2.23;1.0;3214011.93
2021-10-17;Complet - avec rappel de moins de 3 mois;1145.64;83.46;5.42;1.18;1.57;0.45;1.9;1.87;0.35;0.0;1593445.71
2021-10-17;Complet - avec rappel entre 3 mois et 6 mois;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.46
2021-10-18;Non-vaccinés;49877.15;5942.65;2444.54;1136.6;105.9;83.78;31.3;25.59;15.49;9.19;16534028.03
2021-10-18;Primo dose récente;1725.38;113.43;43.07;20.67;0.46;0.42;0.27;0.18;0.0;0.0;385031.56
2021-10-18;Complet de moins de 3 mois - sans rappel;35260.57;4393.47;648.969999999999;306.42;13.81;10.28;3.88;3.77;0.62;0.15;18650382.52
2021-10-18;Complet entre 3 mois et 6 mois - sans rappel;64784.84;6747.33;1745.55;857.840000000001;41.31;31.23;8.12;5.93;6.56;4.37;24995784.55
2021-10-18;Complet de 6 mois ou plus - sans rappel;12149.7;1014.11;356.91;148.41;31.78;27.07;5.23;4.47;1.34;0.94;3246859.23
2021-10-18;Complet - avec rappel de moins de 3 mois;6259.83;384.29;46.73;14.7;0.51;0.32;2.2;1.06;1.4;1.17;1596301.73
2021-10-18;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.46
2021-10-19;Non-vaccinés;45451.57;6462.89;2034.55;929.97;105.54;77.01;31.59;23.58;14.0;11.17;16508595.32
2021-10-19;Primo dose efficace;5256.21;551.67;86.68;35.1;8.91;6.76;1.11;0.08;1.79;1.31;2041661.66
2021-10-19;Complet entre 3 mois et 6 mois - sans rappel;52271.01;7486.83;1481.15;736.01;44.46;33.16;13.12;7.86;7.55;6.77;25324456.51
2021-10-19;Complet - avec rappel de moins de 3 mois;5114.43;338.77;37.15;9.27;3.42;2.84;0.25;0.06;0.0;0.0;1659493.12
2021-10-21;Primo dose récente;1265.59;124.8;42.46;18.88;3.82;3.53;1.04;1.0;1.02;1.02;363329.85
2021-10-21;Complet de 6 mois ou plus - sans rappel;7274.99;1115.97;304.34;150.06;21.12;14.37;6.61;5.54;3.63;2.19;3539437.17
2021-10-21;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.31
2021-10-22;Complet entre 3 mois et 6 mois - sans rappel;53682.62;6471.77;1700.33;821.14;44.38;33.85;11.76;9.37;6.3;4.95;26223695.11
2021-10-22;Complet de 6 mois ou plus - sans rappel;9206.37;1027.35;315.94;138.66;27.56;22.43;4.32;3.96;3.81;3.16;3668312.63
2021-10-22;Complet - avec rappel de moins de 3 mois;4635.8;391.82;48.35;16.99;4.12;3.7;2.27;2.22;0.04;0.0;1885483.06
2021-10-23;Non-vaccinés;30038.98;2888.99;1224.32;500.2;81.08;65.13;28.31;20.7;15.29;10.34;16389926.55
2021-10-23;Primo dose récente;1167.17;56.26;20.1;5.65;1.17;1.13;0.18;0.14;0.0;0.0;348554.64
2021-10-23;Complet - avec rappel de moins de 3 mois;3798.32;217.36;25.18;5.85;4.86;3.8;1.35;1.2;0.49;0.38;1987366.43
2021-10-24;Non-vaccinés;7628.98;858.619999999999;319.78;105.67;56.58;39.29;35.62;26.32;7.84;6.46;16364741.4
2021-10-24;Primo dose efficace;1170.99;53.15;15.81;3.37;0.67;0.3;1.46;1.43;0.11;0.0;1924477.67
2021-10-24;Complet de moins de 3 mois - sans rappel;6745.03;365.03;99.99;36.38;10.84;6.86;4.64;2.98;0.27;0.25;16238895.71
2021-10-24;Complet - avec rappel de moins de 3 mois;1390.29;107.48;3.11;0.11;0.54;0.54;0.48;0.46;3.28;3.21;2026189.96
2021-10-24;Complet - avec rappel entre 3 mois et 6 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.17
2021-10-25;Primo dose efficace;5926.37;402.9;113.11;41.78;6.34;5.39;1.25;1.08;0.38;0.27;1922628.74
2021-10-25;Complet de moins de 3 mois - sans rappel;31600.0;3179.32;648.19;306.99;21.58;18.41;5.23;4.05;0.02;0.0;16145346.95
2021-10-25;Complet entre 3 mois et 6 mois - sans rappel;67290.82;7168.7;2246.4;1143.07;60.8;44.87;20.94;18.64;6.69;5.5;26779461.42
2021-10-25;Complet de 6 mois ou plus - sans rappel;13543.48;1254.58;498.8;223.27;38.81;31.2;5.38;4.8;3.63;3.4;3890647.66
2021-10-26;Non-vaccinés;34102.65;5189.46;2089.69;989.2;114.93;90.26;34.64;28.43;9.91;6.2;16339272.13
2021-10-26;Complet de moins de 3 mois - sans rappel;25045.69;3445.93;566.87;291.76;19.85;14.86;6.64;4.76;1.3;1.09;15808662.98
2021-10-26;Complet - avec rappel de moins de 3 mois;6182.98;446.63;45.76;16.3;7.18;5.75;0.15;0.01;0.23;0.0;2099603.31
2021-10-27;Non-vaccinés;32554.66;4982.06;2055.06;962.56;117.78;85.43;31.14;28.57;27.2;17.48;16317382.77
2021-10-27;Complet entre 3 mois et 6 mois - sans rappel;52343.96;7005.88;1828.78;892.46;67.76;49.34;16.95;14.13;8.79;7.01;27186194.73
2021-10-27;Complet - avec rappel de moins de 3 mois;5196.4;379.63;44.49;7.12;3.91;2.36;1.01;1.0;3.61;2.32;2180283.0
2021-10-28;Non-vaccinés;29047.05;4861.87;2014.48;929.78;110.61;85.86;33.96;26.95;11.31;11.31;16289286.55
2021-10-28;Complet de moins de 3 mois - sans rappel;19998.35;2979.96;538.81;259.42;14.75;10.33;5.94;5.01;0.09;0.09;15147911.07
2021-10-28;Complet entre 3 mois et 6 mois - sans rappel;45377.03;6949.66;1811.27;918.78;56.98;44.09;16.36;14.75;4.05;3.05;27346526.41
2021-10-28;Complet - avec rappel de moins de 3 mois;4377.27;486.41;49.25;17.17;4.67;1.35;1.47;1.4;0.0;0.0;2280728.73
2021-10-28;Complet - avec rappel entre 3 mois et 6 mois;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.49
2021-10-29;Non-vaccinés;32847.29;5323.61;2327.5;1033.09;94.49;68.14;27.28;22.07;20.25;16.55;16267793.31
2021-10-29;Primo dose efficace;4412.73;458.37;107.84;41.39;2.62;1.38;0.25;0.13;0.33;0.33;1857153.99
2021-10-29;Complet - avec rappel de moins de 3 mois;4805.13;504.95;60.92;22.22;7.28;6.71;0.32;0.2;0.82;0.67;2368835.06
2021-10-30;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-10-31;Complet entre 3 mois et 6 mois - sans rappel;14904.5;882.29;363.85;155.31;32.87;25.29;12.15;7.57;4.67;4.0;27801679.61
2021-11-01;Non-vaccinés;8949.71;1070.15;499.84;208.33;73.2;56.74;23.17;18.99;16.79;15.78;16218672.97
2021-11-01;Primo dose récente;321.28;20.19;11.79;9.52;0.12;0.08;0.23;0.22;0.02;0.0;293208.5
2021-11-01;Complet - avec rappel de moins de 3 mois;2586.25;155.08;11.95;2.37;7.98;3.68;1.63;1.4;2.55;2.44;2531176.56
2021-11-01;Complet - avec rappel entre 3 mois et 6 mois;1.08;0.01;0.05;0.01;0.0;0.0;0.0;0.0;0.0;0.0;54.39
2021-11-02;Complet de 6 mois ou plus - sans rappel;18118.39;1878.49;823.04;407.04;45.28;34.99;8.97;7.17;5.06;3.81;4603887.36
2021-11-02;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-03;Complet - avec rappel de moins de 3 mois;6817.23;620.77;80.91;21.79;6.4;5.12;0.44;0.16;0.33;0.24;2708069.33
2021-11-04;Complet de moins de 3 mois - sans rappel;17914.63;2987.7;696.8;358.13;21.99;15.39;3.01;2.31;0.13;0.08;13555702.18
2021-11-04;Complet - avec rappel de moins de 3 mois;6075.52;650.52;76.42;17.11;3.13;2.29;0.56;0.5;0.73;0.3;2821609.58
2021-11-05;Primo dose récente;955.15;80.7;29.94;12.34;2.13;2.0;0.3;0.27;0.0;0.0;266050.25
2021-11-05;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-06;Primo dose récente;738.459999999999;46.72;21.31;10.71;0.4;0.36;0.03;0.01;0.0;0.0;261441.36
2021-11-06;Complet - avec rappel entre 3 mois et 6 mois;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.12
2021-11-07;Non-vaccinés;6762.39;893.31;444.93;198.57;86.98;67.47;29.02;22.91;9.7;7.04;16090271.71
2021-11-07;Primo dose efficace;1140.37;69.65;27.4;8.73;6.6;5.29;1.39;1.39;0.08;0.0;1747585.69
2021-11-07;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-08;Primo dose récente;1047.17;96.73;56.92;27.02;0.85;0.81;1.09;1.09;0.04;0.0;257081.51
