provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CA,2021-11-23,133,106,0,27,0,0
CC,2021-11-23,16,11,0,5,0,0
CE,2021-11-23,9,0,0,9,0,0
CO,2021-11-23,133,81,0,52,0,0
CR,2021-11-23,42,31,0,11,0,0
CS,2021-11-23,206,142,0,63,0,1
CU,2021-11-23,21,8,0,13,0,0
GC,2021-11-23,198,140,0,58,0,0
GI,2021-11-23,262,139,0,123,0,0
GR,2021-11-23,56,41,0,15,0,0
GU,2021-11-23,31,20,0,11,0,0
H,2021-11-23,64,41,0,23,0,0
HU,2021-11-23,153,112,0,41,0,0
J,2021-11-23,55,48,0,7,0,0
L,2021-11-23,167,91,0,76,0,0
LE,2021-11-23,129,98,0,31,0,0
LO,2021-11-23,76,67,0,8,0,1
LU,2021-11-23,31,26,0,5,0,0
M,2021-11-23,873,466,0,407,0,0
MA,2021-11-23,237,156,0,81,0,0
ML,2021-11-23,17,6,0,11,0,0
MU,2021-11-23,300,220,0,78,0,2
NA,2021-11-23,376,226,0,150,0,0
NC,2021-11-23,18,13,0,5,0,0
O,2021-11-23,206,177,0,29,0,0
OR,2021-11-23,143,111,0,32,0,0
P,2021-11-23,7,7,0,0,0,0
PM,2021-11-23,274,215,0,59,0,0
PO,2021-11-23,254,223,0,31,0,0
S,2021-11-23,84,67,0,17,0,0
SA,2021-11-23,95,66,0,29,0,0
SE,2021-11-23,229,123,0,106,0,0
SG,2021-11-23,10,10,0,0,0,0
SO,2021-11-23,9,9,0,0,0,0
SS,2021-11-23,681,455,0,226,0,0
T,2021-11-23,167,92,0,75,0,0
TE,2021-11-23,40,20,0,20,0,0
TF,2021-11-23,151,97,0,54,0,0
TO,2021-11-23,80,65,0,15,0,0
V,2021-11-23,581,381,0,188,0,12
VA,2021-11-23,132,98,0,34,0,0
VI,2021-11-23,92,82,0,10,0,0
Z,2021-11-23,309,191,0,118,0,0
ZA,2021-11-23,27,24,0,3,0,0
A,2021-11-24,392,236,0,145,0,11
AB,2021-11-24,77,51,0,26,0,0
AL,2021-11-24,96,75,0,21,0,0
AV,2021-11-24,44,39,0,5,0,0
B,2021-11-24,1497,947,0,549,0,1
BA,2021-11-24,75,41,0,34,0,0
BI,2021-11-24,388,290,0,98,0,0
BU,2021-11-24,115,107,0,8,0,0
C,2021-11-24,148,132,0,16,0,0
CA,2021-11-24,111,90,0,21,0,0
CC,2021-11-24,21,17,0,3,0,1
CE,2021-11-24,9,4,0,5,0,0
CO,2021-11-24,108,55,0,53,0,0
CR,2021-11-24,25,17,0,8,0,0
CS,2021-11-24,168,82,0,81,0,5
CU,2021-11-24,48,29,0,19,0,0
GC,2021-11-24,170,119,0,51,0,0
GI,2021-11-24,327,181,0,146,0,0
GR,2021-11-24,62,50,0,12,0,0
GU,2021-11-24,30,16,0,14,0,0
H,2021-11-24,55,33,0,22,0,0
HU,2021-11-24,161,101,0,60,0,0
J,2021-11-24,59,40,0,19,0,0
L,2021-11-24,157,94,0,63,0,0
LE,2021-11-24,121,92,0,29,0,0
LO,2021-11-24,56,45,0,11,0,0
LU,2021-11-24,65,58,0,7,0,0
M,2021-11-24,1134,616,0,518,0,0
MA,2021-11-24,204,144,0,60,0,0
ML,2021-11-24,14,9,0,5,0,0
MU,2021-11-24,346,266,0,80,0,0
NA,2021-11-24,367,210,0,157,0,0
NC,2021-11-24,14,10,0,4,0,0
O,2021-11-24,261,234,0,27,0,0
OR,2021-11-24,120,92,0,28,0,0
P,2021-11-24,24,22,0,2,0,0
PM,2021-11-24,311,241,0,70,0,0
PO,2021-11-24,212,190,0,22,0,0
S,2021-11-24,89,67,0,22,0,0
SA,2021-11-24,83,63,0,20,0,0
SE,2021-11-24,249,110,0,139,0,0
SG,2021-11-24,22,22,0,0,0,0
SO,2021-11-24,11,11,0,0,0,0
SS,2021-11-24,526,334,0,192,0,0
T,2021-11-24,187,99,0,88,0,0
TE,2021-11-24,36,15,0,21,0,0
TF,2021-11-24,122,75,0,47,0,0
TO,2021-11-24,92,62,0,30,0,0
V,2021-11-24,702,450,0,233,0,19
VA,2021-11-24,170,147,0,23,0,0
VI,2021-11-24,134,76,0,58,0,0
Z,2021-11-24,301,200,0,101,0,0
ZA,2021-11-24,41,37,0,4,0,0
A,2021-11-25,254,138,0,113,0,3
AB,2021-11-25,40,25,0,15,0,0
AL,2021-11-25,66,57,0,9,0,0
AV,2021-11-25,34,29,0,5,0,0
B,2021-11-25,1103,584,0,341,0,178
BA,2021-11-25,47,17,0,30,0,0
BI,2021-11-25,270,212,0,58,0,0
BU,2021-11-25,85,66,0,19,0,0
C,2021-11-25,126,109,0,17,0,0
CA,2021-11-25,103,86,0,17,0,0
CC,2021-11-25,31,24,0,7,0,0
CE,2021-11-25,5,0,0,5,0,0
CO,2021-11-25,110,65,0,45,0,0
CR,2021-11-25,40,31,0,9,0,0
CS,2021-11-25,144,81,0,61,0,2
CU,2021-11-25,20,13,0,7,0,0
GC,2021-11-25,194,153,0,41,0,0
GI,2021-11-25,266,123,0,112,0,31
GR,2021-11-25,26,16,0,10,0,0
GU,2021-11-25,19,8,0,11,0,0
H,2021-11-25,44,34,0,10,0,0
HU,2021-11-25,86,42,0,44,0,0
J,2021-11-25,50,40,0,10,0,0
L,2021-11-25,123,66,0,42,0,15
LE,2021-11-25,54,40,0,14,0,0
LO,2021-11-25,28,23,0,5,0,0
LU,2021-11-25,41,33,0,8,0,0
M,2021-11-25,432,283,0,149,0,0
MA,2021-11-25,158,111,0,47,0,0
ML,2021-11-25,15,7,0,8,0,0
MU,2021-11-25,278,236,0,42,0,0
NA,2021-11-25,269,197,0,72,0,0
NC,2021-11-25,12,8,0,4,0,0
O,2021-11-25,204,192,0,12,0,0
OR,2021-11-25,166,135,0,31,0,0
P,2021-11-25,14,14,0,0,0,0
PM,2021-11-25,242,189,0,53,0,0
PO,2021-11-25,186,171,0,15,0,0
S,2021-11-25,86,77,0,9,0,0
SA,2021-11-25,68,48,0,20,0,0
SE,2021-11-25,171,95,0,76,0,0
SG,2021-11-25,15,14,0,1,0,0
SO,2021-11-25,8,7,0,1,0,0
SS,2021-11-25,418,324,0,94,0,0
T,2021-11-25,163,86,0,69,0,8
TE,2021-11-25,32,15,0,17,0,0
TF,2021-11-25,141,102,0,39,0,0
TO,2021-11-25,47,33,0,14,0,0
V,2021-11-25,545,349,0,177,0,19
VA,2021-11-25,106,69,0,37,0,0
VI,2021-11-25,92,46,0,46,0,0
Z,2021-11-25,280,205,0,75,0,0
ZA,2021-11-25,10,9,0,1,0,0
A,2021-11-26,251,153,0,93,0,5
AB,2021-11-26,69,40,0,29,0,0
AL,2021-11-26,52,42,0,10,0,0
AV,2021-11-26,33,31,0,2,0,0
B,2021-11-26,1075,600,0,303,0,172
BA,2021-11-26,52,32,0,20,0,0
BI,2021-11-26,227,176,0,51,0,0
BU,2021-11-26,50,44,0,6,0,0
C,2021-11-26,117,103,0,14,0,0
CA,2021-11-26,81,62,0,19,0,0
CC,2021-11-26,38,34,0,4,0,0
CE,2021-11-26,6,0,0,6,0,0
CO,2021-11-26,47,31,0,16,0,0
CR,2021-11-26,9,1,0,8,0,0
CS,2021-11-26,90,35,0,55,0,0
CU,2021-11-26,35,23,0,12,0,0
GC,2021-11-26,139,109,0,28,0,2
GI,2021-11-26,249,134,0,92,0,23
GR,2021-11-26,28,19,0,9,0,0
GU,2021-11-26,12,8,0,4,0,0
H,2021-11-26,36,17,0,19,0,0
HU,2021-11-26,78,35,0,43,0,0
J,2021-11-26,38,27,0,11,0,0
L,2021-11-26,170,104,0,57,0,9
LE,2021-11-26,33,17,0,16,0,0
LO,2021-11-26,46,36,0,10,0,0
LU,2021-11-26,28,24,0,4,0,0
M,2021-11-26,581,373,0,208,0,0
MA,2021-11-26,152,94,0,58,0,0
ML,2021-11-26,12,1,0,11,0,0
MU,2021-11-26,161,129,0,32,0,0
NA,2021-11-26,258,187,0,71,0,0
NC,2021-11-26,14,9,0,5,0,0
O,2021-11-26,133,114,0,19,0,0
OR,2021-11-26,116,96,0,20,0,0
P,2021-11-26,20,17,0,3,0,0
PM,2021-11-26,244,186,0,58,0,0
PO,2021-11-26,187,169,0,18,0,0
S,2021-11-26,87,78,0,9,0,0
SA,2021-11-26,55,43,0,12,0,0
SE,2021-11-26,164,79,0,85,0,0
SG,2021-11-26,13,13,0,0,0,0
SO,2021-11-26,10,10,0,0,0,0
SS,2021-11-26,387,278,0,109,0,0
T,2021-11-26,97,45,0,43,0,9
TE,2021-11-26,31,11,0,20,0,0
TF,2021-11-26,116,86,0,30,0,0
TO,2021-11-26,34,33,0,1,0,0
V,2021-11-26,485,335,0,123,0,27
VA,2021-11-26,88,64,0,24,0,0
VI,2021-11-26,46,9,0,37,0,0
Z,2021-11-26,208,139,0,69,0,0
ZA,2021-11-26,16,14,0,2,0,0
A,2021-11-27,409,204,0,196,0,9
AB,2021-11-27,61,34,0,27,0,0
AL,2021-11-27,46,25,0,21,0,0
AV,2021-11-27,30,23,0,7,0,0
B,2021-11-27,1083,600,0,483,0,0
BA,2021-11-27,90,51,0,39,0,0
BI,2021-11-27,363,246,0,117,0,0
BU,2021-11-27,51,28,0,23,0,0
C,2021-11-27,132,110,0,22,0,0
CA,2021-11-27,135,84,0,51,0,0
CC,2021-11-27,21,11,0,10,0,0
CE,2021-11-27,11,2,0,9,0,0
CO,2021-11-27,69,38,0,31,0,0
CR,2021-11-27,46,34,0,12,0,0
CS,2021-11-27,198,87,0,109,0,2
CU,2021-11-27,30,16,0,14,0,0
GC,2021-11-27,179,113,0,66,0,0
GI,2021-11-27,254,144,0,110,0,0
GR,2021-11-27,34,18,0,16,0,0
GU,2021-11-27,26,22,0,4,0,0
H,2021-11-27,102,64,0,38,0,0
HU,2021-11-27,160,88,0,72,0,0
J,2021-11-27,57,35,0,22,0,0
L,2021-11-27,145,71,0,73,0,1
LE,2021-11-27,122,78,0,44,0,0
LO,2021-11-27,86,61,0,25,0,0
LU,2021-11-27,54,50,0,4,0,0
M,2021-11-27,875,342,0,533,0,0
MA,2021-11-27,154,71,0,83,0,0
ML,2021-11-27,27,4,0,23,0,0
MU,2021-11-27,323,230,0,93,0,0
NA,2021-11-27,372,232,0,140,0,0
NC,2021-11-27,19,12,0,7,0,0
O,2021-11-27,225,195,0,30,0,0
OR,2021-11-27,143,109,0,34,0,0
P,2021-11-27,26,20,0,6,0,0
PM,2021-11-27,393,285,0,108,0,0
PO,2021-11-27,251,215,0,36,0,0
S,2021-11-27,82,56,0,26,0,0
SA,2021-11-27,49,25,0,24,0,0
SE,2021-11-27,164,85,0,79,0,0
SG,2021-11-27,25,21,0,4,0,0
SO,2021-11-27,20,18,0,2,0,0
SS,2021-11-27,669,478,0,191,0,0
T,2021-11-27,152,74,0,78,0,0
TE,2021-11-27,37,14,0,23,0,0
TF,2021-11-27,158,104,0,54,0,0
TO,2021-11-27,86,56,0,30,0,0
V,2021-11-27,786,442,0,330,0,14
VA,2021-11-27,191,160,0,31,0,0
VI,2021-11-27,223,172,0,51,0,0
Z,2021-11-27,285,128,0,157,0,0
ZA,2021-11-27,42,33,0,9,0,0
A,2021-11-28,427,233,0,191,0,3
AB,2021-11-28,64,34,0,30,0,0
AL,2021-11-28,73,59,0,14,0,0
AV,2021-11-28,39,34,0,5,0,0
B,2021-11-28,1064,568,0,496,0,0
BA,2021-11-28,76,37,0,39,0,0
BI,2021-11-28,371,227,0,144,0,0
BU,2021-11-28,113,97,0,16,0,0
C,2021-11-28,166,142,0,24,0,0
CA,2021-11-28,39,17,0,22,0,0
CC,2021-11-28,13,12,0,1,0,0
CE,2021-11-28,11,0,0,11,0,0
CO,2021-11-28,69,47,0,22,0,0
CR,2021-11-28,48,36,0,12,0,0
CS,2021-11-28,194,110,0,82,0,2
CU,2021-11-28,31,19,0,12,0,0
GC,2021-11-28,223,150,0,73,0,0
GI,2021-11-28,227,123,0,104,0,0
GR,2021-11-28,70,45,0,25,0,0
GU,2021-11-28,25,13,0,12,0,0
H,2021-11-28,69,52,0,17,0,0
HU,2021-11-28,169,106,0,63,0,0
J,2021-11-28,62,41,0,21,0,0
L,2021-11-28,126,45,0,81,0,0
LE,2021-11-28,175,127,0,48,0,0
LO,2021-11-28,82,60,0,21,0,1
LU,2021-11-28,63,55,0,8,0,0
M,2021-11-28,873,474,0,399,0,0
MA,2021-11-28,182,116,0,66,0,0
ML,2021-11-28,19,6,0,13,0,0
MU,2021-11-28,412,306,0,106,0,0
NA,2021-11-28,380,206,0,174,0,0
NC,2021-11-28,25,22,0,3,0,0
O,2021-11-28,297,260,0,37,0,0
OR,2021-11-28,176,137,0,39,0,0
P,2021-11-28,28,25,0,3,0,0
PM,2021-11-28,350,233,0,117,0,0
PO,2021-11-28,281,240,0,41,0,0
S,2021-11-28,112,89,0,23,0,0
SA,2021-11-28,121,97,0,24,0,0
SE,2021-11-28,125,51,0,74,0,0
SG,2021-11-28,23,21,0,2,0,0
SO,2021-11-28,26,25,0,1,0,0
SS,2021-11-28,707,534,0,173,0,0
T,2021-11-28,147,87,0,60,0,0
TE,2021-11-28,40,27,0,13,0,0
TF,2021-11-28,149,77,0,72,0,0
TO,2021-11-28,88,57,0,31,0,0
V,2021-11-28,633,387,0,238,0,8
VA,2021-11-28,275,243,0,32,0,0
VI,2021-11-28,218,124,0,94,0,0
Z,2021-11-28,360,204,0,156,0,0
ZA,2021-11-28,35,28,0,7,0,0
A,2021-11-29,532,281,0,235,0,16
AB,2021-11-29,97,51,0,46,0,0
AL,2021-11-29,61,44,0,17,0,0
AV,2021-11-29,44,42,0,2,0,0
B,2021-11-29,2122,1023,0,824,0,275
BA,2021-11-29,131,83,0,48,0,0
BI,2021-11-29,458,293,0,165,0,0
BU,2021-11-29,117,101,0,16,0,0
C,2021-11-29,193,165,0,28,0,0
CA,2021-11-29,170,119,0,51,0,0
CC,2021-11-29,31,19,0,11,0,1
CE,2021-11-29,23,2,0,21,0,0
CO,2021-11-29,107,63,0,44,0,0
CR,2021-11-29,51,34,0,17,0,0
CS,2021-11-29,206,93,0,107,0,6
CU,2021-11-29,28,19,0,9,0,0
GC,2021-11-29,249,163,0,86,0,0
GI,2021-11-29,371,182,0,162,0,27
GR,2021-11-29,86,67,0,19,0,0
GU,2021-11-29,50,30,0,20,0,0
H,2021-11-29,121,92,0,29,0,0
HU,2021-11-29,188,125,0,63,0,0
J,2021-11-29,56,34,0,22,0,0
L,2021-11-29,221,102,0,109,0,10
LE,2021-11-29,173,126,0,47,0,0
LO,2021-11-29,81,66,0,14,0,1
LU,2021-11-29,49,40,0,9,0,0
M,2021-11-29,1017,476,0,541,0,0
MA,2021-11-29,295,189,0,106,0,0
ML,2021-11-29,21,7,0,14,0,0
MU,2021-11-29,377,293,0,84,0,0
NA,2021-11-29,490,247,0,243,0,0
NC,2021-11-29,22,17,0,5,0,0
O,2021-11-29,318,279,0,39,0,0
OR,2021-11-29,168,126,0,42,0,0
P,2021-11-29,38,36,0,2,0,0
PM,2021-11-29,449,330,0,119,0,0
PO,2021-11-29,391,344,0,47,0,0
S,2021-11-29,124,87,0,37,0,0
SA,2021-11-29,84,53,0,31,0,0
SE,2021-11-29,246,102,0,144,0,0
SG,2021-11-29,25,25,0,0,0,0
SO,2021-11-29,35,34,0,1,0,0
SS,2021-11-29,723,521,0,202,0,0
T,2021-11-29,230,117,0,91,0,22
TE,2021-11-29,55,31,0,24,0,0
TF,2021-11-29,174,109,0,65,0,0
TO,2021-11-29,113,75,0,38,0,0
V,2021-11-29,838,512,0,304,0,22
VA,2021-11-29,269,212,0,57,0,0
VI,2021-11-29,185,82,0,103,0,0
Z,2021-11-29,468,320,0,148,0,0
ZA,2021-11-29,64,54,0,10,0,0
A,2021-11-30,559,303,0,247,0,9
AB,2021-11-30,94,54,0,40,0,0
AL,2021-11-30,70,44,0,26,0,0
AV,2021-11-30,71,66,0,5,0,0
B,2021-11-30,1830,1178,0,652,0,0
BA,2021-11-30,128,80,0,48,0,0
BI,2021-11-30,533,353,0,180,0,0
BU,2021-11-30,149,133,0,16,0,0
C,2021-11-30,189,165,0,24,0,0
CA,2021-11-30,186,142,0,44,0,0
CC,2021-11-30,40,27,0,13,0,0
CE,2021-11-30,14,0,0,14,0,0
CO,2021-11-30,141,90,0,51,0,0
CR,2021-11-30,45,32,0,13,0,0
CS,2021-11-30,330,174,0,152,0,4
CU,2021-11-30,41,27,0,14,0,0
GC,2021-11-30,273,194,0,79,0,0
GI,2021-11-30,322,174,0,148,0,0
GR,2021-11-30,106,72,0,34,0,0
GU,2021-11-30,49,25,0,24,0,0
H,2021-11-30,105,65,0,40,0,0
HU,2021-11-30,204,131,0,73,0,0
J,2021-11-30,65,46,0,19,0,0
L,2021-11-30,240,133,0,106,0,1
LE,2021-11-30,153,111,0,42,0,0
LO,2021-11-30,96,65,0,28,0,3
LU,2021-11-30,49,47,0,2,0,0
M,2021-11-30,1241,697,0,544,0,0
MA,2021-11-30,272,162,0,110,0,0
ML,2021-11-30,31,13,0,18,0,0
MU,2021-11-30,549,449,0,100,0,0
NA,2021-11-30,554,220,0,334,0,0
NC,2021-11-30,24,16,0,8,0,0
O,2021-11-30,321,264,0,57,0,0
OR,2021-11-30,235,200,0,35,0,0
P,2021-11-30,71,64,0,7,0,0
PM,2021-11-30,530,409,0,121,0,0
PO,2021-11-30,366,315,0,51,0,0
S,2021-11-30,154,117,0,37,0,0
SA,2021-11-30,123,95,0,28,0,0
SE,2021-11-30,333,172,0,161,0,0
SG,2021-11-30,41,39,0,2,0,0
SO,2021-11-30,28,27,0,1,0,0
SS,2021-11-30,875,664,0,211,0,0
T,2021-11-30,217,112,0,105,0,0
TE,2021-11-30,67,32,0,35,0,0
TF,2021-11-30,200,144,0,56,0,0
TO,2021-11-30,108,78,0,30,0,0
V,2021-11-30,933,611,0,300,0,22
VA,2021-11-30,310,258,0,52,0,0
VI,2021-11-30,227,142,0,85,0,0
Z,2021-11-30,471,310,0,161,0,0
ZA,2021-11-30,48,42,0,6,0,0
A,2021-12-01,647,377,0,257,0,13
AB,2021-12-01,99,54,0,45,0,0
AL,2021-12-01,97,79,0,18,0,0
AV,2021-12-01,63,54,0,9,0,0
B,2021-12-01,2089,1222,0,651,0,216
BA,2021-12-01,97,49,0,48,0,0
BI,2021-12-01,565,410,0,155,0,0
BU,2021-12-01,153,143,0,10,0,0
C,2021-12-01,201,174,0,27,0,0
CA,2021-12-01,179,133,0,46,0,0
CC,2021-12-01,30,18,0,12,0,0
CE,2021-12-01,12,2,0,10,0,0
CO,2021-12-01,134,67,0,67,0,0
CR,2021-12-01,54,36,0,18,0,0
CS,2021-12-01,304,154,0,143,0,7
CU,2021-12-01,54,44,0,10,0,0
GC,2021-12-01,260,183,0,77,0,0
GI,2021-12-01,413,215,0,179,0,19
GR,2021-12-01,106,63,0,43,0,0
GU,2021-12-01,59,39,0,20,0,0
H,2021-12-01,128,88,0,40,0,0
HU,2021-12-01,203,139,0,64,0,0
J,2021-12-01,73,55,0,18,0,0
L,2021-12-01,255,138,0,109,0,8
LE,2021-12-01,136,93,0,43,0,0
LO,2021-12-01,126,103,0,23,0,0
LU,2021-12-01,65,51,0,14,0,0
M,2021-12-01,1379,770,0,609,0,0
MA,2021-12-01,359,253,0,106,0,0
ML,2021-12-01,26,7,0,19,0,0
MU,2021-12-01,435,333,0,102,0,0
NA,2021-12-01,461,303,0,158,0,0
NC,2021-12-01,21,16,0,5,0,0
O,2021-12-01,432,380,0,52,0,0
OR,2021-12-01,159,137,0,22,0,0
P,2021-12-01,88,83,0,5,0,0
PM,2021-12-01,499,383,0,116,0,0
PO,2021-12-01,375,325,0,50,0,0
S,2021-12-01,161,131,0,30,0,0
SA,2021-12-01,93,73,0,20,0,0
SE,2021-12-01,276,168,0,108,0,0
SG,2021-12-01,24,23,0,1,0,0
SO,2021-12-01,29,28,0,1,0,0
SS,2021-12-01,683,492,0,191,0,0
T,2021-12-01,246,116,0,109,0,21
TE,2021-12-01,67,35,0,32,0,0
TF,2021-12-01,164,118,0,46,0,0
TO,2021-12-01,114,77,0,37,0,0
V,2021-12-01,700,429,0,243,0,28
VA,2021-12-01,319,284,0,35,0,0
VI,2021-12-01,236,128,0,108,0,0
Z,2021-12-01,531,333,0,198,0,0
ZA,2021-12-01,70,64,0,6,0,0
A,2021-12-02,473,247,0,219,0,7
AB,2021-12-02,71,34,0,37,0,0
AL,2021-12-02,64,49,0,15,0,0
AV,2021-12-02,49,42,0,7,0,0
B,2021-12-02,1792,1053,0,522,0,217
BA,2021-12-02,72,37,0,35,0,0
BI,2021-12-02,447,359,0,88,0,0
BU,2021-12-02,130,110,0,20,0,0
C,2021-12-02,221,204,0,17,0,0
CA,2021-12-02,240,207,0,33,0,0
CC,2021-12-02,49,34,0,15,0,0
CE,2021-12-02,7,2,0,5,0,0
CO,2021-12-02,88,57,0,31,0,0
CR,2021-12-02,45,32,0,13,0,0
CS,2021-12-02,257,142,0,107,0,8
CU,2021-12-02,22,19,0,3,0,0
GC,2021-12-02,214,159,0,55,0,0
GI,2021-12-02,319,168,0,124,0,27
GR,2021-12-02,77,54,0,23,0,0
GU,2021-12-02,39,26,0,13,0,0
H,2021-12-02,56,36,0,20,0,0
HU,2021-12-02,145,104,0,41,0,0
J,2021-12-02,71,51,0,20,0,0
L,2021-12-02,208,126,0,71,0,11
LE,2021-12-02,172,150,0,22,0,0
LO,2021-12-02,85,56,0,29,0,0
LU,2021-12-02,55,47,0,8,0,0
M,2021-12-02,1001,559,0,442,0,0
MA,2021-12-02,234,173,0,61,0,0
ML,2021-12-02,30,10,0,20,0,0
MU,2021-12-02,449,388,0,60,0,1
NA,2021-12-02,498,263,0,235,0,0
NC,2021-12-02,24,13,0,11,0,0
O,2021-12-02,376,353,0,23,0,0
OR,2021-12-02,220,195,0,25,0,0
P,2021-12-02,71,63,0,8,0,0
PM,2021-12-02,414,298,0,116,0,0
PO,2021-12-02,391,356,0,35,0,0
S,2021-12-02,119,98,0,21,0,0
SA,2021-12-02,93,75,0,18,0,0
SE,2021-12-02,339,199,0,140,0,0
SG,2021-12-02,16,15,0,1,0,0
SO,2021-12-02,15,14,0,1,0,0
SS,2021-12-02,678,562,0,116,0,0
T,2021-12-02,226,144,0,71,0,11
TE,2021-12-02,61,28,0,33,0,0
TF,2021-12-02,124,91,0,33,0,0
TO,2021-12-02,64,49,0,15,0,0
V,2021-12-02,895,630,0,236,0,29
VA,2021-12-02,168,140,0,28,0,0
VI,2021-12-02,194,133,0,61,0,0
Z,2021-12-02,476,337,0,139,0,0
ZA,2021-12-02,22,19,0,3,0,0
A,2021-12-03,439,216,0,207,0,16
AB,2021-12-03,82,43,0,39,0,0
AL,2021-12-03,55,40,0,15,0,0
AV,2021-12-03,43,31,0,12,0,0
B,2021-12-03,1936,1115,0,662,0,159
BA,2021-12-03,89,50,0,39,0,0
BI,2021-12-03,353,263,0,90,0,0
BU,2021-12-03,132,115,0,17,0,0
C,2021-12-03,148,128,0,20,0,0
CA,2021-12-03,196,161,0,35,0,0
CC,2021-12-03,32,23,0,9,0,0
CE,2021-12-03,17,0,0,17,0,0
CO,2021-12-03,85,46,0,39,0,0
CR,2021-12-03,50,34,0,16,0,0
CS,2021-12-03,176,87,0,84,0,5
CU,2021-12-03,27,21,0,6,0,0
GC,2021-12-03,183,119,0,64,0,0
GI,2021-12-03,302,116,0,159,0,27
GR,2021-12-03,93,68,0,25,0,0
GU,2021-12-03,32,24,0,8,0,0
H,2021-12-03,69,53,0,16,0,0
HU,2021-12-03,160,104,0,56,0,0
J,2021-12-03,76,40,0,36,0,0
L,2021-12-03,216,126,0,74,0,16
LE,2021-12-03,71,41,0,30,0,0
LO,2021-12-03,42,30,0,12,0,0
LU,2021-12-03,42,38,0,4,0,0
M,2021-12-03,1426,852,0,574,0,0
MA,2021-12-03,228,165,0,63,0,0
ML,2021-12-03,16,6,0,10,0,0
MU,2021-12-03,223,164,0,58,0,1
NA,2021-12-03,445,277,0,168,0,0
NC,2021-12-03,39,32,0,7,0,0
O,2021-12-03,290,256,0,34,0,0
OR,2021-12-03,160,137,0,23,0,0
P,2021-12-03,71,53,0,18,0,0
PM,2021-12-03,420,348,0,72,0,0
PO,2021-12-03,402,363,0,39,0,0
S,2021-12-03,120,107,0,13,0,0
SA,2021-12-03,65,49,0,16,0,0
SE,2021-12-03,365,184,0,181,0,0
SG,2021-12-03,22,21,0,1,0,0
SO,2021-12-03,19,17,0,2,0,0
SS,2021-12-03,563,453,0,110,0,0
T,2021-12-03,218,126,0,80,0,12
TE,2021-12-03,48,30,0,18,0,0
TF,2021-12-03,121,74,0,47,0,0
TO,2021-12-03,72,53,0,18,1,0
V,2021-12-03,727,418,0,277,0,32
VA,2021-12-03,216,187,0,29,0,0
VI,2021-12-03,182,121,0,61,0,0
Z,2021-12-03,330,251,0,79,0,0
ZA,2021-12-03,16,13,0,3,0,0
A,2021-12-04,349,166,0,171,0,12
AB,2021-12-04,92,42,0,50,0,0
AL,2021-12-04,52,43,0,9,0,0
AV,2021-12-04,35,28,0,7,0,0
B,2021-12-04,1004,539,0,422,0,43
BA,2021-12-04,58,25,0,33,0,0
BI,2021-12-04,349,250,0,99,0,0
BU,2021-12-04,87,73,0,14,0,0
C,2021-12-04,197,181,0,16,0,0
CA,2021-12-04,110,88,0,22,0,0
CC,2021-12-04,28,16,0,12,0,0
CE,2021-12-04,15,1,0,14,0,0
CO,2021-12-04,102,61,0,41,0,0
CR,2021-12-04,32,12,0,20,0,0
CS,2021-12-04,205,74,0,121,0,10
CU,2021-12-04,18,11,0,7,0,0
GC,2021-12-04,214,154,0,60,0,0
GI,2021-12-04,260,131,0,117,0,12
GR,2021-12-04,64,35,0,29,0,0
GU,2021-12-04,50,38,0,12,0,0
H,2021-12-04,69,44,0,25,0,0
HU,2021-12-04,85,37,0,48,0,0
J,2021-12-04,40,32,0,8,0,0
L,2021-12-04,149,73,0,73,0,3
LE,2021-12-04,108,60,0,48,0,0
LO,2021-12-04,68,60,0,8,0,0
LU,2021-12-04,44,41,0,3,0,0
M,2021-12-04,438,265,0,173,0,0
MA,2021-12-04,246,164,0,82,0,0
ML,2021-12-04,13,2,0,11,0,0
MU,2021-12-04,248,190,0,57,0,1
NA,2021-12-04,554,307,0,247,0,0
NC,2021-12-04,25,9,0,16,0,0
O,2021-12-04,330,300,0,30,0,0
OR,2021-12-04,204,191,0,13,0,0
P,2021-12-04,48,28,0,20,0,0
PM,2021-12-04,304,214,0,90,0,0
PO,2021-12-04,342,301,0,41,0,0
S,2021-12-04,103,97,0,6,0,0
SA,2021-12-04,37,18,0,19,0,0
SE,2021-12-04,240,163,0,77,0,0
SG,2021-12-04,13,13,0,0,0,0
SO,2021-12-04,19,18,0,1,0,0
SS,2021-12-04,649,537,0,112,0,0
T,2021-12-04,172,93,0,71,0,8
TE,2021-12-04,52,27,0,25,0,0
TF,2021-12-04,114,74,0,40,0,0
TO,2021-12-04,47,25,0,22,0,0
V,2021-12-04,822,551,0,246,0,25
VA,2021-12-04,198,139,0,59,0,0
VI,2021-12-04,250,185,0,65,0,0
Z,2021-12-04,198,113,0,85,0,0
ZA,2021-12-04,19,12,0,7,0,0
A,2021-12-05,736,379,0,333,0,24
AB,2021-12-05,88,45,0,43,0,0
AL,2021-12-05,46,23,0,23,0,0
AV,2021-12-05,43,36,0,7,0,0
B,2021-12-05,1393,743,0,649,0,1
BA,2021-12-05,85,43,0,42,0,0
BI,2021-12-05,434,269,0,165,0,0
BU,2021-12-05,84,66,0,18,0,0
C,2021-12-05,195,159,0,36,0,0
CA,2021-12-05,106,53,0,53,0,0
